CORR_ANS,context,file_OTH,file_TGT,file_X,speaker_OTH,speaker_TGT,speaker_X,tripletid,vowel_OTH,vowel_TGT,vowel_X,vowel_eng,vowel_fr,word_OTH,word_TGT,word_X,en_2_kmean_oth_x,en_2_kmean_tgt_x,fr_2_kmean_oth_x,fr_2_kmean_tgt_x,en_500_kmean_oth_x,en_500_kmean_tgt_x,fr_10_kmean_oth_x,fr_10_kmean_tgt_x,fr_1565_kmean_oth_x,fr_1565_kmean_tgt_x,fr_61_kmean_oth_x,fr_61_kmean_tgt_x,en_10_kmean_oth_x,en_10_kmean_tgt_x,fr_500_kmean_oth_x,fr_500_kmean_tgt_x,fr_6000_kmean_oth_x,fr_6000_kmean_tgt_x,en_611_kmean_oth_x,en_611_kmean_tgt_x,en_6000_kmean_oth_x,en_6000_kmean_tgt_x,en_42_kmean_oth_x,en_42_kmean_tgt_x,fr_100_kmean_oth_x,fr_100_kmean_tgt_x,fr_5_kmean_oth_x,fr_5_kmean_tgt_x,en_100_kmean_oth_x,en_100_kmean_tgt_x,en_5_kmean_oth_x,en_5_kmean_tgt_x,en_1000_kmean_oth_x,en_1000_kmean_tgt_x,fr_1000_kmean_oth_x,fr_1000_kmean_tgt_x
B,Z_G,maureen_fr_219,veronique_eng_203,ewan_eng_220,maureen,veronique,ewan,triplet103,A,IH,IH,IH,A,ZAG,ZIHG,ZIHG,0.30245748112061016,0.9927498265388911,0.7194881466263044,0.5219588210624891,26.41295492392374,21.953196564292867,11.724990776065969,13.911626589317015,26.45720729393132,18.086161132531394,15.336736640532337,15.934124634569072,9.629051653436644,7.533746922199181,21.283011412116878,16.800239227590325,27.3092899578954,17.19211913077712,24.32070301344246,15.824943312744228,17.27459439257594,20.018401023621298,14.24446806744486,15.42381074085723,26.802748715262023,19.26868503093014,2.0182150745397047,3.5971381416161163,19.775842413872642,17.381381162497824,3.74693074962243,7.653989360084077,16.75976911485642,14.418877618181105,19.192821038676822,18.020659917445755
A,Z_V,veronique_eng_221,maureen_fr_23,marc_fr_18,veronique,maureen,marc,triplet104,IH,U,U,IH,U,ZIHV,ZUV,ZUV,1.510409886582323,1.1892070162511381,8.586160862009784,1.1187269788248984,16.6668508433379,20.488598722585547,13.942798136430566,14.659172175756337,24.49733199137321,22.940800715119593,18.40297174885667,11.440608509027605,8.357090103084406,8.43889670472868,17.816618761107836,20.81567701372074,19.00112100916981,20.697701427397753,23.93555979459564,19.88426896609413,16.365929403304264,17.274901321669166,14.303199516419696,13.58711603421124,21.902200413098775,14.691634794588355,7.537608096816849,3.485910442318353,16.467509372202844,17.016308522887247,8.55346164449723,8.468670755990491,23.110478420134687,24.001086356862476,24.085864727578585,22.383678513227096
A,Z_D,maureen_fr_203,veronique_eng_205,jeremy_eng_216,maureen,veronique,jeremy,triplet105,O,IH,IH,IH,O,ZOD,ZIHD,ZIHD,0.44458513963447666,0.7014664868212954,1.8606805727723186,1.0626614549465199,22.551253785996664,16.374605769792993,17.933260828517668,13.859890827308066,22.888582880322932,22.493828220505918,19.493366237589562,23.568277491210214,9.958156074071276,6.541405358677812,22.757330347035396,18.010316601850693,23.088514226081937,18.78622118826882,22.37086714344301,24.572426558026503,22.20832374051843,21.354354879008987,20.209827658974937,13.542260013875497,21.90523393151857,18.42240254511958,3.5655265701245593,3.6881583431541367,15.447840752473306,16.021117625745294,9.060433792028386,2.959734204610172,25.8587453186962,14.274674649446247,21.611824779564476,17.562279166464478
B,Z_SH,maureen_eng_22,veronique_fr_133,remi_fr_132,maureen,veronique,remi,triplet106,UH,OE,OE,UH,OE,ZUHSH,ZOESH,ZOESH,3.3584353523310173,0.6454413107687614,0.2766839025255269,1.5006426399494655,20.639784570345064,18.23007690109613,13.696475706919651,12.117376588267168,25.090763261096928,22.860385115959,22.729404552445803,18.75145417154579,11.373958533685903,12.815112933948544,25.200375887134925,24.15489972853737,22.970472225814795,18.670484361392006,17.000974891414277,20.54338364392069,22.869482584285958,19.322156968302192,17.02865497734252,13.695676231841768,16.837119233481655,22.04274471126997,3.7015664589468105,4.335013853259476,17.671065568020392,12.36982368692542,3.96288957794771,5.453724637605986,15.206710097314561,21.998333895359192,20.09819656554049,17.365557812845594
B,V_SH,maureen_fr_166,veronique_eng_33,ewan_eng_36,maureen,veronique,ewan,triplet107,O,UH,UH,UH,O,VOSH,VUHSH,VUHSH,3.692126053628655,2.8047780989596216,3.023769234606585,1.952033988135689,18.00692801413245,21.440628121931084,10.587577316568863,9.837420532699657,17.913500268680917,23.102972886153903,19.66676895111803,15.723594408904118,5.422254362809474,9.967379106581827,21.629747152490776,20.450632252050134,13.44883821966378,16.649597969367992,18.017855872459844,20.902918291428758,17.815025008117782,27.558549095871438,14.030417095862168,17.75205604353154,19.195928855508388,16.960923751930636,6.252190782460423,6.6166950790469,15.225870082455625,13.20469687413628,4.320074169393937,7.1532762683147295,16.916305330019235,23.635109835954694,16.39937929981949,17.022764536014115
A,V_G,maureen_eng_45,veronique_fr_95,remi_fr_94,maureen,veronique,remi,triplet108,AE,Y,Y,AE,Y,VAEG,VYG,VYG,2.2237793743991143,1.5218073185245062,3.4873067528043338,1.1898625757658998,18.538489304200258,18.915679607768286,11.081916335192012,17.6142746615425,19.471013016175135,21.371756172186007,19.77810073655087,18.365001773888167,6.931480288335488,7.976365812600044,17.983784859535046,15.848809785448744,14.235758742793841,21.378213176737592,19.33219895610839,18.758044942837127,19.339119419166828,19.509610791793772,13.527704889083456,12.597853565042342,20.632675818767066,17.07693552477093,5.936437314388309,2.8387748605319554,16.43989443248553,14.982000516412747,7.88746412919317,4.778664194172266,21.72758862787448,17.043338826135503,20.00035620005084,23.722642745082947
A,Z_SH,maureen_fr_170,veronique_eng_48,ewan_eng_52,maureen,veronique,ewan,triplet109,A,AE,AE,AE,A,ZASH,ZAESH,ZAESH,0.0341437010993886,0.5994917332661062,1.1209447471149399,0.6189960084302017,21.48069182245763,15.478742925549122,11.640013259880192,11.831019685859943,19.035536713494082,20.030870553310287,15.162994320070306,13.189114655330615,11.24812609324965,5.722508207910591,18.029178704535433,11.814302064323547,19.11098679550555,19.15808658284546,15.345609032047985,12.512671633766901,21.47057501274866,21.83179023883552,16.415234319212995,16.06935990478983,16.213206539510914,18.44741970605481,3.464555058144857,2.7136352670977084,17.779658945120186,11.444748818689646,7.552643631168018,4.613678516816296,18.725583399111272,22.153980272891463,15.353834334856929,12.40481547422385
B,SH_S,maureen_eng_31,veronique_fr_107,remi_fr_106,maureen,veronique,remi,triplet110,UH,I,I,UH,I,SHUHS,SHIS,SHIS,0.18164623998827178,0.6112207419166602,3.4199915459281924,0.37067319667698795,19.524009321994637,20.66060600983206,10.406250222198855,7.867439123348642,26.02873444470729,20.684801802003022,22.788597871147545,16.422257497343807,14.49079809972725,7.313821051494242,15.447466349043141,16.868631486544004,16.965602898290612,14.983563355685792,27.734056107207884,18.923080391017304,24.525696542387195,17.37470092289069,13.658980721064594,11.31537571142732,27.93458882600569,15.49048812698226,3.237918545550091,1.9285175988843761,20.624416812181945,13.678677273911415,9.359875333339575,7.667396950827241,22.58216358465949,17.9919321129145,22.593432135765187,16.813697346498635
B,Z_S,maureen_fr_55,veronique_eng_218,ewan_eng_235,maureen,veronique,ewan,triplet111,E,IH,IH,IH,E,ZES,ZIHS,ZIHS,1.6377231977020126,1.3756025524842046,2.081258730788922,3.763250963923677,25.613547265232288,21.265536459903636,11.543518588629139,11.911607351531321,19.93993958440999,16.071608898561255,19.449635182298625,11.266779863911008,6.382262763636555,6.9169859259856485,25.518204914776984,19.55519075858133,21.57047076054728,22.219503422851812,17.269173399230578,19.75464274291208,15.364922792436603,17.876631025998236,17.264970003351724,15.338627314365112,13.26762305381236,15.402799799791815,3.504434567110836,7.483921401377105,17.979628542469015,15.370060136430128,7.0752588934543885,9.51183829738872,16.130721704788098,18.55129100987184,20.8336306628216,18.78559140161754
A,V_F,maureen_eng_121,veronique_fr_159,remi_fr_158,maureen,veronique,remi,triplet112,AH,O,O,AH,O,VAHF,VOF,VOF,1.6522860185631725,4.473289902753806,2.7332555302773427,3.0771892777362977,16.175145633946265,25.48072046429134,14.10172323281874,10.453072793666141,20.588884267785993,22.31473910455009,14.803561090968206,14.086832539049889,3.6819848857854485,3.843215973670281,19.052848395669358,17.827570327415685,26.40412457799756,22.73839458450108,22.669472403542027,20.492675369579146,16.651335624884254,18.948830236812668,15.46482464465945,17.348582422911395,15.073658860381366,23.524961323046256,4.365296959874903,4.525480590276274,13.603456786927364,15.001423039735027,3.430529206024401,10.814679402307736,15.191097736906183,18.4952522427228,16.21761710822922,17.39927444002094
